client_id,first_name,last_name,date_of_birth,gender,country,region,satisfaction_score,loan_applied,age,region_encoded,country_encoded,client_type_Company,client_type_Individual,purpose_Home,purpose_Investment,channel_Agency,channel_Client,channel_Website,age_standard_scaled,satisfaction_standard_scaled,age_minmax_scaled,satisfaction_minmax_scaled,kmeans_cluster,hierarchical_cluster
C1056,Larry,Wilson,1/19/1979,MALE,USA,Colorado,1,Yes,47,11,9,0,1,1,0,0,0,1,-0.495438036039074,-1.435739755579433,0.3142857142857142,0.0,2,0
C1057,Jesse,Garcia,4/17/1994,MALE,USA,Nevada,5,No,32,25,9,0,1,0,1,0,0,1,-1.3600768423899885,1.3946984022903213,0.0999999999999999,1.0,1,1
C1058,Rachel,Weaver,06-12-1973,FEMALE,Germany,Bavaria,3,Yes,53,3,5,0,1,1,0,0,0,1,-0.1495825134987081,-0.0205206766445556,0.3999999999999999,0.5,1,1
C1059,Danielle,Davis,6/26/1978,FEMALE,USA,California,4,No,48,8,9,0,1,1,0,0,0,1,-0.437795448949013,0.6870888628228828,0.3285714285714285,0.75,1,1
C1060,Christian,Evans,12/25/1940,MALE,USA,Nevada,5,No,85,25,9,0,1,1,0,1,0,0,1.6949802733832429,1.3946984022903213,0.857142857142857,1.0,0,2
C1061,Stephanie,Smith,06-01-1960,FEMALE,UK,Scotland,1,No,66,43,8,0,1,1,0,0,0,1,0.5997711186720844,-1.435739755579433,0.5857142857142856,0.0,2,0
C1062,Billy,Foster,12/20/1975,MALE,USA,California,4,No,50,8,9,0,1,1,0,1,0,0,-0.322510274768891,0.6870888628228828,0.3571428571428571,0.75,1,1
C1063,Nicole,Weaver,12-05-1988,FEMALE,USA,New York,5,Yes,37,27,9,0,1,0,1,0,0,1,-1.0718639069396836,1.3946984022903213,0.1714285714285714,1.0,1,1
C1064,Brandon,Pierce,08-06-1945,MALE,USA,California,5,Yes,80,8,9,0,1,1,0,0,0,1,1.406767337932938,1.3946984022903213,0.7857142857142856,1.0,0,2
C1065,Mark,Reyes,01-06-1955,MALE,USA,Georgia,3,Yes,71,15,9,0,1,1,0,0,1,0,0.8879840541223893,-0.0205206766445556,0.657142857142857,0.5,0,2
C1066,Ashley,Moore,9/21/1941,FEMALE,Australia,Victoria,1,No,84,49,0,0,1,1,0,0,0,1,1.637337686293182,-1.435739755579433,0.8428571428571427,0.0,0,0
C1067,Samuel,Howard,12/24/1942,MALE,Mexico,Jalisco,4,No,83,19,6,0,1,0,1,1,0,0,1.579695099203121,0.6870888628228828,0.8285714285714285,0.75,0,2
C1068,Kathleen,Carter,02-10-1984,FEMALE,USA,California,3,No,42,8,9,0,1,1,0,1,0,0,-0.7836509714893788,-0.0205206766445556,0.2428571428571428,0.5,1,1
C1069,Lawrence,Cox,6/13/1992,MALE,USA,Virginia,3,Yes,34,50,9,0,1,1,0,1,0,0,-1.2447916682098663,-0.0205206766445556,0.1285714285714285,0.5,1,1
C1070,Virginia,Rogers,6/26/1951,FEMALE,Germany,Bavaria,5,No,75,3,5,0,1,1,0,1,0,0,1.1185544024826333,1.3946984022903213,0.7142857142857142,1.0,0,2
C1071,Aaron,Johnson,08-11-1966,MALE,USA,Texas,2,No,59,47,9,0,1,1,0,1,0,0,0.1962730090416576,-0.7281302161119941,0.4857142857142857,0.25,2,0
C1072,Kimberly,Jones,06-10-1962,FEMALE,USA,Utah,3,No,64,48,9,0,1,1,0,1,0,0,0.4844859444919625,-0.0205206766445556,0.5571428571428572,0.5,0,2
C1073,Carl,Collins,07-02-1955,MALE,USA,California,2,No,70,8,9,0,1,0,1,0,0,1,0.8303414670323284,-0.7281302161119941,0.6428571428571428,0.25,0,0
C1074,George,Foster,07-10-1954,MALE,UK,Northern Ireland,1,No,71,31,8,0,1,1,0,0,0,1,0.8879840541223893,-1.435739755579433,0.657142857142857,0.0,2,0
C1075,Carolyn,Watson,2/17/1975,FEMALE,Mexico,Baja California,3,No,51,2,6,0,1,1,0,0,0,1,-0.26486768767883,-0.0205206766445556,0.3714285714285714,0.5,1,1
C1076,Betty,Thompson,10/28/1980,FEMALE,USA,Florida,3,No,45,14,9,0,1,0,1,1,0,0,-0.610723210219196,-0.0205206766445556,0.2857142857142856,0.5,1,1
C1077,Peter,Griffin,03-07-1982,MALE,USA,Texas,2,No,44,47,9,0,1,0,1,1,0,0,-0.6683657973092569,-0.7281302161119941,0.2714285714285714,0.25,2,0
C1078,Joshua,Howard,7/22/1940,MALE,USA,Ohio,1,No,85,35,9,0,1,1,0,1,0,0,1.6949802733832429,-1.435739755579433,0.857142857142857,0.0,0,0
C1079,Steven,Hayes,6/19/1959,MALE,USA,California,4,Yes,67,8,9,0,1,0,1,0,0,1,0.6574137057621454,0.6870888628228828,0.5999999999999999,0.75,0,2
C1080,Hannah,Stewart,10-06-1956,FEMALE,UK,England,4,No,69,12,8,0,1,0,1,1,0,0,0.7726988799422674,0.6870888628228828,0.6285714285714286,0.75,0,2
C1081,Meridian,Co,09-08-1974,MALE,Russia,Novosibirsk,4,Yes,51,32,7,1,0,1,0,1,0,0,-0.26486768767883,0.6870888628228828,0.3714285714285714,0.75,1,1
C1082,Patricia,Martin,02-04-1993,FEMALE,USA,Oregon,5,Yes,33,37,9,0,1,0,1,0,0,1,-1.3024342552999275,1.3946984022903213,0.1142857142857142,1.0,1,1
C1083,Pamela,Jackson,10-06-1950,FEMALE,USA,Colorado,4,No,75,11,9,0,1,0,1,1,0,0,1.1185544024826333,0.6870888628228828,0.7142857142857142,0.75,0,2
C1084,Sarah,Hansen,7/27/1989,FEMALE,France,Ile-de-France,4,No,36,18,4,0,1,1,0,1,0,0,-1.1295064940297446,0.6870888628228828,0.157142857142857,0.75,1,1
C1085,Sarah,Flores,10/18/1947,FEMALE,Australia,Queensland,1,No,78,41,0,0,1,0,1,0,1,0,1.291482163752816,-1.435739755579433,0.7571428571428571,0.0,0,0
C1086,Timothy,Montgomery,03-01-1956,MALE,USA,Colorado,1,Yes,70,11,9,0,1,1,0,0,0,1,0.8303414670323284,-1.435739755579433,0.6428571428571428,0.0,2,0
C1087,Matthew,Owens,01-03-1984,MALE,USA,Colorado,3,No,42,11,9,0,1,1,0,0,0,1,-0.7836509714893788,-0.0205206766445556,0.2428571428571428,0.5,1,1
C1088,Nicholas,Stewart,9/26/1998,MALE,USA,Utah,4,Yes,27,48,9,0,1,1,0,1,0,0,-1.6482897778402934,0.6870888628228828,0.0285714285714285,0.75,1,1
C1089,Madison,Ward,9/17/1962,FEMALE,USA,Utah,1,Yes,63,48,9,0,1,1,0,0,0,1,0.4268433574019015,-1.435739755579433,0.5428571428571429,0.0,2,0
C1090,Laura,Moore,09-07-1962,FEMALE,Canada,Alberta,3,Yes,63,0,2,0,1,1,0,0,1,0,0.4268433574019015,-0.0205206766445556,0.5428571428571429,0.5,0,2
C1091,Arthur,Phillips,7/21/1984,MALE,USA,Nevada,1,Yes,41,25,9,0,1,1,0,1,0,0,-0.8412935585794398,-1.435739755579433,0.2285714285714286,0.0,2,0
C1092,Terry,Adams,11/24/1996,MALE,USA,Oregon,2,No,29,37,9,0,1,0,1,0,0,1,-1.5330046036601714,-0.7281302161119941,0.0571428571428571,0.25,2,0
C1093,Adam,Allen,7/13/1980,MALE,USA,Oregon,1,Yes,45,37,9,0,1,1,0,0,0,1,-0.610723210219196,-1.435739755579433,0.2857142857142856,0.0,2,0
C1094,Sarah,Cook,02-12-1960,FEMALE,USA,Washington,2,Yes,66,53,9,0,1,1,0,0,0,1,0.5997711186720844,-0.7281302161119941,0.5857142857142856,0.25,0,0
C1095,Cynthia,Howard,2/26/1940,FEMALE,USA,California,3,No,86,8,9,0,1,1,0,1,0,0,1.7526228604733038,-0.0205206766445556,0.8714285714285712,0.5,0,2
C1096,Grace,Edwards,5/20/1965,FEMALE,USA,New York,2,No,61,27,9,0,1,1,0,0,1,0,0.3115581832217796,-0.7281302161119941,0.5142857142857142,0.25,2,0
C1097,Teresa,Pierce,7/16/1962,FEMALE,Canada,Alberta,3,Yes,63,0,2,0,1,1,0,1,0,0,0.4268433574019015,-0.0205206766445556,0.5428571428571429,0.5,0,2
C1098,Paul,Young,10/24/1976,MALE,USA,California,3,No,49,8,9,0,1,0,1,0,1,0,-0.380152861858952,-0.0205206766445556,0.3428571428571428,0.5,1,1
C1099,Joan,Scott,6/26/1972,FEMALE,USA,Colorado,3,No,54,11,9,0,1,1,0,1,0,0,-0.0919399264086471,-0.0205206766445556,0.4142857142857142,0.5,1,1
C1100,Frank,Thomas,5/14/1940,MALE,Russia,Novosibirsk,1,No,86,32,7,0,1,1,0,0,0,1,1.7526228604733038,-1.435739755579433,0.8714285714285712,0.0,0,0
C1101,Matthew,King,01-03-1964,MALE,Belgium,Flanders,5,No,62,13,1,0,1,1,0,0,0,1,0.3692007703118405,1.3946984022903213,0.5285714285714285,1.0,1,1
C1102,Harmon,Co,05-06-1960,MALE,Germany,Berlin,2,No,66,4,5,1,0,1,0,1,0,0,0.5997711186720844,-0.7281302161119941,0.5857142857142856,0.25,0,0
C1103,Jose,Johnson,4/27/1961,MALE,Belgium,Wallonia,4,No,65,52,1,0,1,1,0,1,0,0,0.5421285315820235,0.6870888628228828,0.5714285714285714,0.75,0,2
C1104,Christian,Weaver,10/15/1998,MALE,USA,Utah,5,Yes,27,48,9,0,1,0,1,0,0,1,-1.6482897778402934,1.3946984022903213,0.0285714285714285,1.0,1,1
C1105,Roger,Ward,1/14/1940,MALE,USA,Nevada,3,Yes,86,25,9,0,1,1,0,0,0,1,1.7526228604733038,-0.0205206766445556,0.8714285714285712,0.5,0,2
C1106,Sean,Martin,5/16/1982,MALE,USA,California,1,No,44,8,9,0,1,1,0,1,0,0,-0.6683657973092569,-1.435739755579433,0.2714285714285714,0.0,2,0
C1107,Frank,Hayes,1/15/1948,MALE,Canada,British Columbia,1,No,78,5,2,0,1,1,0,0,0,1,1.291482163752816,-1.435739755579433,0.7571428571428571,0.0,0,0
C1108,Helen,Ward,01-12-1994,FEMALE,Australia,South Australia,4,No,32,44,0,0,1,1,0,0,0,1,-1.3600768423899885,0.6870888628228828,0.0999999999999999,0.75,1,1
C1109,Rebecca,Anderson,09-05-1967,FEMALE,USA,California,1,Yes,58,8,9,0,1,1,0,0,1,0,0.1386304219515967,-1.435739755579433,0.4714285714285713,0.0,2,0
C1110,Harold,Watson,05-12-1977,MALE,USA,New York,5,Yes,49,27,9,0,1,1,0,0,0,1,-0.380152861858952,1.3946984022903213,0.3428571428571428,1.0,1,1
C1111,Corvus,Co,1/23/1967,MALE,USA,California,4,Yes,59,8,9,1,0,1,0,0,0,1,0.1962730090416576,0.6870888628228828,0.4857142857142857,0.75,1,1
C1112,Donald,Green,01-05-1982,MALE,USA,Nevada,3,Yes,44,25,9,0,1,0,1,0,0,1,-0.6683657973092569,-0.0205206766445556,0.2714285714285714,0.5,1,1
C1113,Brenda,Martin,8/18/1974,FEMALE,USA,Texas,2,No,51,47,9,0,1,0,1,0,1,0,-0.26486768767883,-0.7281302161119941,0.3714285714285714,0.25,2,0
C1114,Cheryl,Wood,02-04-1992,FEMALE,USA,California,3,No,34,8,9,0,1,1,0,0,0,1,-1.2447916682098663,-0.0205206766445556,0.1285714285714285,0.5,1,1
C1115,Joseph,Bell,10/24/1973,MALE,USA,Colorado,3,Yes,52,11,9,0,1,1,0,1,0,0,-0.2072251005887691,-0.0205206766445556,0.3857142857142857,0.5,1,1
C1116,Angela,Freeman,12/17/1991,FEMALE,USA,California,1,Yes,34,8,9,0,1,1,0,1,0,0,-1.2447916682098663,-1.435739755579433,0.1285714285714285,0.0,2,0
C1117,Rebecca,Patterson,2/23/1955,FEMALE,Mexico,Mexico City,5,Yes,71,23,6,0,1,1,0,0,0,1,0.8879840541223893,1.3946984022903213,0.657142857142857,1.0,0,2
C1118,Caldera,Co,4/26/1969,MALE,UK,Scotland,2,Yes,57,43,8,1,0,0,1,0,0,1,0.0809878348615357,-0.7281302161119941,0.4571428571428571,0.25,2,0
C1119,Larry,Green,3/14/1941,MALE,USA,Oregon,1,Yes,85,37,9,0,1,1,0,0,0,1,1.6949802733832429,-1.435739755579433,0.857142857142857,0.0,0,0
C1120,Kathleen,Carter,7/16/1979,FEMALE,USA,Arizona,1,No,46,1,9,0,1,1,0,0,0,1,-0.553080623129135,-1.435739755579433,0.3,0.0,2,0
C1121,Carolyn,Gray,06-02-1985,FEMALE,USA,California,1,No,41,8,9,0,1,1,0,0,1,0,-0.8412935585794398,-1.435739755579433,0.2285714285714286,0.0,2,0
C1122,Judith,Evans,10-04-1942,FEMALE,USA,California,4,No,83,8,9,0,1,1,0,0,0,1,1.579695099203121,0.6870888628228828,0.8285714285714285,0.75,0,2
C1123,Robert,Pierce,03-11-1951,MALE,USA,Virginia,5,No,75,50,9,0,1,1,0,1,0,0,1.1185544024826333,1.3946984022903213,0.7142857142857142,1.0,0,2
C1124,Sharon,Murray,02-04-1976,FEMALE,USA,Oregon,5,Yes,50,37,9,0,1,0,1,0,0,1,-0.322510274768891,1.3946984022903213,0.3571428571428571,1.0,1,1
C1125,Ronald,Price,02-03-1941,MALE,USA,Oregon,3,No,85,37,9,0,1,1,0,1,0,0,1.6949802733832429,-0.0205206766445556,0.857142857142857,0.5,0,2
C1126,Elara,Co,2/16/1983,MALE,USA,Virginia,1,Yes,43,50,9,1,0,1,0,0,0,1,-0.7260083843993178,-1.435739755579433,0.257142857142857,0.0,2,0
C1127,Ann,Cooper,6/15/1943,FEMALE,UK,England,1,No,83,12,8,0,1,0,1,0,0,1,1.579695099203121,-1.435739755579433,0.8285714285714285,0.0,0,0
C1128,Brian,Montgomery,12-05-1983,MALE,USA,California,1,No,42,8,9,0,1,0,1,0,0,1,-0.7836509714893788,-1.435739755579433,0.2428571428571428,0.0,2,0
C1129,Martha,Hansen,09-03-1945,FEMALE,USA,Colorado,5,No,80,11,9,0,1,0,1,1,0,0,1.406767337932938,1.3946984022903213,0.7857142857142856,1.0,0,2
C1130,Tiffany,Parker,03-01-1987,FEMALE,USA,Arizona,5,No,39,1,9,0,1,1,0,0,0,1,-0.9565787327595616,1.3946984022903213,0.2,1.0,1,1
C1131,Cheryl,Kim,5/28/1984,FEMALE,USA,California,3,No,42,8,9,0,1,0,1,0,0,1,-0.7836509714893788,-0.0205206766445556,0.2428571428571428,0.5,1,1
C1132,Terry,Roberts,1/21/1982,MALE,USA,New York,2,Yes,44,27,9,0,1,1,0,0,0,1,-0.6683657973092569,-0.7281302161119941,0.2714285714285714,0.25,2,0
C1133,Jason,Hansen,1/21/1993,MALE,USA,Oregon,3,No,33,37,9,0,1,0,1,0,0,1,-1.3024342552999275,-0.0205206766445556,0.1142857142857142,0.5,1,1
C1134,Dorothy,Bennett,10-10-1943,FEMALE,USA,California,1,No,82,8,9,0,1,0,1,0,0,1,1.52205251211306,-1.435739755579433,0.8142857142857143,0.0,0,0
C1135,Melissa,Phillips,9/22/1999,FEMALE,Russia,Moscow Oblast,5,Yes,26,24,7,0,1,0,1,0,1,0,-1.7059323649303544,1.3946984022903213,0.0142857142857142,1.0,1,1
C1136,Shirley,Weaver,4/27/1965,FEMALE,USA,California,3,Yes,61,8,9,0,1,1,0,1,0,0,0.3115581832217796,-0.0205206766445556,0.5142857142857142,0.5,0,1
C1137,Carol,Price,12/24/1986,FEMALE,USA,Nevada,4,Yes,39,25,9,0,1,1,0,1,0,0,-0.9565787327595616,0.6870888628228828,0.2,0.75,1,1
C1138,George,Green,8/24/1964,MALE,USA,Oregon,1,No,61,37,9,0,1,1,0,0,0,1,0.3115581832217796,-1.435739755579433,0.5142857142857142,0.0,2,0
C1139,Tiffany,Green,03-03-1996,FEMALE,USA,California,4,Yes,30,8,9,0,1,1,0,0,1,0,-1.4753620165701105,0.6870888628228828,0.0714285714285714,0.75,1,1
C1140,Billy,Jackson,07-01-1976,MALE,USA,Florida,1,Yes,49,14,9,0,1,1,0,0,0,1,-0.380152861858952,-1.435739755579433,0.3428571428571428,0.0,2,0
C1141,Kimberly,Montgomery,1/26/2000,FEMALE,USA,Arizona,3,No,26,1,9,0,1,0,1,0,0,1,-1.7059323649303544,-0.0205206766445556,0.0142857142857142,0.5,1,1
C1142,Julia,Hughes,03-10-1948,FEMALE,USA,Colorado,2,Yes,78,11,9,0,1,1,0,1,0,0,1.291482163752816,-0.7281302161119941,0.7571428571428571,0.25,0,0
C1143,Michael,Garcia,09-10-1994,MALE,USA,Arizona,2,Yes,31,1,9,0,1,1,0,0,0,1,-1.4177194294800497,-0.7281302161119941,0.0857142857142856,0.25,2,0
C1144,Diane,Young,11-10-1978,FEMALE,USA,Georgia,4,No,47,15,9,0,1,0,1,0,1,0,-0.495438036039074,0.6870888628228828,0.3142857142857142,0.75,1,1
C1145,Ethan,King,04-04-1993,MALE,USA,Nevada,5,No,33,25,9,0,1,1,0,0,0,1,-1.3024342552999275,1.3946984022903213,0.1142857142857142,1.0,1,1
C1146,Richard,Weaver,3/14/1991,MALE,USA,California,2,No,35,8,9,0,1,0,1,0,0,1,-1.1871490811198055,-0.7281302161119941,0.1428571428571428,0.25,2,0
C1147,Brittany,Edwards,02-09-1978,FEMALE,USA,Utah,3,No,48,48,9,0,1,1,0,0,0,1,-0.437795448949013,-0.0205206766445556,0.3285714285714285,0.5,1,1
C1148,Joshua,Rogers,7/15/1991,MALE,Australia,New South Wales,1,Yes,34,26,0,0,1,1,0,1,0,0,-1.2447916682098663,-1.435739755579433,0.1285714285714285,0.0,2,0
C1149,Kimberly,Thomas,03-06-1980,FEMALE,Russia,Tatarstan,3,No,46,46,7,0,1,1,0,1,0,0,-0.553080623129135,-0.0205206766445556,0.3,0.5,1,1
C1150,Tiffany,Cook,11-08-1992,FEMALE,USA,Nevada,4,No,33,25,9,0,1,0,1,1,0,0,-1.3024342552999275,0.6870888628228828,0.1142857142857142,0.75,1,1
C1151,Tyler,Anderson,12/14/1963,MALE,USA,Arizona,2,No,62,1,9,0,1,0,1,0,0,1,0.3692007703118405,-0.7281302161119941,0.5285714285714285,0.25,2,0
C1152,Jason,Williams,9/16/1977,MALE,USA,Georgia,1,No,48,15,9,0,1,1,0,0,0,1,-0.437795448949013,-1.435739755579433,0.3285714285714285,0.0,2,0
C1153,Scott,Sanders,9/14/1991,MALE,USA,California,1,No,34,8,9,0,1,1,0,0,0,1,-1.2447916682098663,-1.435739755579433,0.1285714285714285,0.0,2,0
C1154,Jerry,Brown,07-12-1956,MALE,USA,Utah,5,Yes,69,48,9,0,1,1,0,1,0,0,0.7726988799422674,1.3946984022903213,0.6285714285714286,1.0,0,2
C1155,William,Young,03-03-1977,MALE,USA,California,5,No,49,8,9,0,1,1,0,0,0,1,-0.380152861858952,1.3946984022903213,0.3428571428571428,1.0,1,1
C1156,Dorothy,Kim,5/16/1956,FEMALE,USA,Virginia,4,No,70,50,9,0,1,1,0,1,0,0,0.8303414670323284,0.6870888628228828,0.6428571428571428,0.75,0,2
C1157,Kenneth,Davis,11-02-1944,MALE,Canada,Alberta,2,No,81,0,2,0,1,0,1,0,0,1,1.464409925022999,-0.7281302161119941,0.7999999999999998,0.25,0,0
C1158,Joan,Pierce,5/19/1955,FEMALE,USA,California,2,No,71,8,9,0,1,0,1,0,0,1,0.8879840541223893,-0.7281302161119941,0.657142857142857,0.25,0,0
C1159,Gerald,Howard,3/24/1940,MALE,USA,Nevada,1,Yes,86,25,9,0,1,0,1,0,0,1,1.7526228604733038,-1.435739755579433,0.8714285714285712,0.0,0,0
C1160,Walter,Griffin,11/21/1980,MALE,USA,Florida,2,Yes,45,14,9,0,1,1,0,0,0,1,-0.610723210219196,-0.7281302161119941,0.2857142857142856,0.25,2,0
C1161,Stephen,White,02-12-1994,MALE,Canada,Alberta,3,Yes,32,0,2,0,1,0,1,0,0,1,-1.3600768423899885,-0.0205206766445556,0.0999999999999999,0.5,1,1
C1162,Charles,Nelson,1/25/1962,MALE,USA,California,2,No,64,8,9,0,1,0,1,0,0,1,0.4844859444919625,-0.7281302161119941,0.5571428571428572,0.25,0,0
C1163,Noah,Morales,10/26/1998,MALE,USA,California,3,Yes,27,8,9,0,1,1,0,0,0,1,-1.6482897778402934,-0.0205206766445556,0.0285714285714285,0.5,1,1
C1164,Emma,Watson,04-11-1968,FEMALE,Belgium,Wallonia,3,Yes,58,52,1,0,1,1,0,1,0,0,0.1386304219515967,-0.0205206766445556,0.4714285714285713,0.5,0,1
C1165,Victoria,Alexander,9/26/1994,FEMALE,Russia,Moscow Oblast,1,No,31,24,7,0,1,1,0,0,0,1,-1.4177194294800497,-1.435739755579433,0.0857142857142856,0.0,2,0
C1166,Scott,Hall,11/15/1991,MALE,USA,New York,1,No,34,27,9,0,1,0,1,0,0,1,-1.2447916682098663,-1.435739755579433,0.1285714285714285,0.0,2,0
C1167,Kevin,Alexander,12/20/1967,MALE,UK,Scotland,3,No,58,43,8,0,1,1,0,0,0,1,0.1386304219515967,-0.0205206766445556,0.4714285714285713,0.5,0,1
C1168,Brittany,Reyes,12/25/1998,FEMALE,Germany,Hamburg,2,Yes,27,16,5,0,1,1,0,1,0,0,-1.6482897778402934,-0.7281302161119941,0.0285714285714285,0.25,2,0
C1169,Noah,Bryant,01-05-1994,MALE,Russia,Saint Petersburg,5,Yes,32,42,7,0,1,1,0,1,0,0,-1.3600768423899885,1.3946984022903213,0.0999999999999999,1.0,1,1
C1170,Amanda,Collins,02-09-1990,FEMALE,USA,Nevada,1,Yes,36,25,9,0,1,1,0,0,0,1,-1.1295064940297446,-1.435739755579433,0.157142857142857,0.0,2,0
C1171,Anna,Patterson,8/21/1984,FEMALE,USA,California,4,Yes,41,8,9,0,1,0,1,0,0,1,-0.8412935585794398,0.6870888628228828,0.2285714285714286,0.75,1,1
C1172,Victoria,Freeman,11-05-1942,FEMALE,USA,Nevada,5,No,83,25,9,0,1,1,0,0,0,1,1.579695099203121,1.3946984022903213,0.8285714285714285,1.0,0,2
C1173,Cheryl,Price,11-02-1984,FEMALE,Canada,Manitoba,1,No,41,22,2,0,1,0,1,0,0,1,-0.8412935585794398,-1.435739755579433,0.2285714285714286,0.0,2,0
C1174,Kenneth,White,07-06-1982,MALE,USA,Nevada,2,No,43,25,9,0,1,1,0,1,0,0,-0.7260083843993178,-0.7281302161119941,0.257142857142857,0.25,2,0
C1175,Evelyn,Long,9/27/1959,FEMALE,USA,California,2,No,66,8,9,0,1,1,0,0,0,1,0.5997711186720844,-0.7281302161119941,0.5857142857142856,0.25,0,0
C1176,Lauren,Baker,06-03-1975,FEMALE,USA,California,4,Yes,51,8,9,0,1,0,1,1,0,0,-0.26486768767883,0.6870888628228828,0.3714285714285714,0.75,1,1
C1177,Larry,Sanders,09-05-1998,MALE,USA,California,2,No,27,8,9,0,1,0,1,1,0,0,-1.6482897778402934,-0.7281302161119941,0.0285714285714285,0.25,2,0
C1178,Jessica,Richardson,7/16/1950,FEMALE,USA,California,1,No,75,8,9,0,1,1,0,1,0,0,1.1185544024826333,-1.435739755579433,0.7142857142857142,0.0,0,0
C1179,Melissa,Anderson,02-09-1991,FEMALE,USA,California,4,No,35,8,9,0,1,1,0,1,0,0,-1.1871490811198055,0.6870888628228828,0.1428571428571428,0.75,1,1
C1180,Deborah,Miller,07-11-1995,FEMALE,Belgium,Brussels,2,Yes,30,7,1,0,1,1,0,0,0,1,-1.4753620165701105,-0.7281302161119941,0.0714285714285714,0.25,2,0
C1181,Judith,Hansen,3/23/1956,FEMALE,USA,Nevada,5,No,70,25,9,0,1,0,1,0,0,1,0.8303414670323284,1.3946984022903213,0.6428571428571428,1.0,0,2
C1182,Christopher,Murray,03-11-1961,MALE,Germany,Bavaria,3,Yes,65,3,5,0,1,0,1,0,0,1,0.5421285315820235,-0.0205206766445556,0.5714285714285714,0.5,0,2
C1183,Carl,Rogers,11/14/1993,MALE,USA,Arizona,1,No,32,1,9,0,1,0,1,0,0,1,-1.3600768423899885,-1.435739755579433,0.0999999999999999,0.0,2,0
C1184,David,Nelson,4/14/1953,MALE,France,Ile-de-France,2,No,73,18,4,0,1,1,0,0,0,1,1.0032692283025113,-0.7281302161119941,0.6857142857142857,0.25,0,0
C1185,Ronald,Peterson,6/27/2000,MALE,USA,California,3,No,26,8,9,0,1,1,0,0,0,1,-1.7059323649303544,-0.0205206766445556,0.0142857142857142,0.5,1,1
C1186,Victoria,Bennett,6/27/1978,FEMALE,USA,Nevada,3,Yes,48,25,9,0,1,1,0,0,0,1,-0.437795448949013,-0.0205206766445556,0.3285714285714285,0.5,1,1
C1187,Melissa,Pierce,3/18/1962,FEMALE,USA,Nevada,4,No,64,25,9,0,1,1,0,0,0,1,0.4844859444919625,0.6870888628228828,0.5571428571428572,0.75,0,2
C1188,Matthew,White,11-01-1995,MALE,Canada,Alberta,1,No,30,0,2,0,1,1,0,0,1,0,-1.4753620165701105,-1.435739755579433,0.0714285714285714,0.0,2,0
C1189,Peter,Alexander,1/22/1963,MALE,USA,Florida,2,Yes,63,14,9,0,1,1,0,0,1,0,0.4268433574019015,-0.7281302161119941,0.5428571428571429,0.25,2,0
C1190,Sandra,Baker,08-04-1946,FEMALE,USA,Texas,4,No,79,47,9,0,1,1,0,0,1,0,1.349124750842877,0.6870888628228828,0.7714285714285714,0.75,0,2
C1191,Mary,Cox,4/17/1950,FEMALE,USA,California,3,No,76,8,9,0,1,0,1,0,0,1,1.1761969895726945,-0.0205206766445556,0.7285714285714284,0.5,0,2
C1192,Adam,Jones,01-05-2000,MALE,USA,Florida,5,No,26,14,9,0,1,1,0,0,0,1,-1.7059323649303544,1.3946984022903213,0.0142857142857142,1.0,1,1
C1193,Amy,Owens,4/20/1975,FEMALE,UK,England,1,No,51,12,8,0,1,1,0,0,0,1,-0.26486768767883,-1.435739755579433,0.3714285714285714,0.0,2,0
C1194,Melissa,Brooks,6/17/1943,FEMALE,USA,Colorado,1,No,83,11,9,0,1,1,0,0,0,1,1.579695099203121,-1.435739755579433,0.8285714285714285,0.0,0,0
C1195,Anna,Pierce,06-07-1990,FEMALE,USA,California,4,Yes,36,8,9,0,1,1,0,1,0,0,-1.1295064940297446,0.6870888628228828,0.157142857142857,0.75,1,1
C1196,William,Freeman,09-03-1955,MALE,USA,Nevada,2,No,70,25,9,0,1,1,0,1,0,0,0.8303414670323284,-0.7281302161119941,0.6428571428571428,0.25,0,0
C1197,Deborah,Roberts,04-10-1959,FEMALE,USA,Arizona,4,No,67,1,9,0,1,1,0,0,0,1,0.6574137057621454,0.6870888628228828,0.5999999999999999,0.75,0,2
C1198,Lisa,Young,1/21/1960,FEMALE,USA,New York,1,No,66,27,9,0,1,1,0,1,0,0,0.5997711186720844,-1.435739755579433,0.5857142857142856,0.0,2,0
C1199,Justin,Campbell,03-03-1943,MALE,USA,Colorado,2,No,83,11,9,0,1,1,0,0,0,1,1.579695099203121,-0.7281302161119941,0.8285714285714285,0.25,0,0
C1200,Henry,Taylor,11-03-1969,MALE,USA,Utah,4,No,56,48,9,0,1,1,0,1,0,0,0.0233452477714747,0.6870888628228828,0.4428571428571428,0.75,1,1
C1201,Timothy,Stewart,3/22/2000,MALE,USA,Oregon,1,Yes,26,37,9,0,1,0,1,0,0,1,-1.7059323649303544,-1.435739755579433,0.0142857142857142,0.0,2,0
C1202,Telnox,Co,05-09-1985,MALE,Canada,Quebec,5,Yes,41,40,2,1,0,0,1,0,0,1,-0.8412935585794398,1.3946984022903213,0.2285714285714286,1.0,1,1
C1203,Ashley,Green,1/18/1962,FEMALE,USA,Arizona,2,Yes,64,1,9,0,1,1,0,0,0,1,0.4844859444919625,-0.7281302161119941,0.5571428571428572,0.25,0,0
C1204,William,Reed,04-03-1992,MALE,Mexico,Puebla,2,Yes,34,39,6,0,1,0,1,0,0,1,-1.2447916682098663,-0.7281302161119941,0.1285714285714285,0.25,2,0
